1.200815183234162087e-01
1.168971698137774989e-01
1.125880804868926027e-01
1.117720703833398610e-01
1.080543365725110116e-01
1.056481534862412780e-01
1.042098644626351517e-01
1.018891467308971760e-01
1.002830215523728280e-01
9.892316017530661254e-02
9.615587173606705840e-02
9.509905609013759309e-02
9.301893339714908948e-02
9.183476516663764688e-02
8.976020482657230681e-02
8.754751426621085186e-02
8.507645102135374948e-02
8.308279627225303998e-02
8.152408034961043659e-02
7.909346076832936279e-02
7.647487545072768900e-02
7.441968917517008397e-02
7.201197181325570684e-02
6.981804230522396792e-02
6.694108127014694598e-02
