6.486172437834070159e-01 7.718758736371260643e-01 7.311670154423437484e-01 7.316692799075737996e-01 7.535190732444396744e-01 5.444444444444443976e-01 5.830610021786492014e-01 5.138118140337897266e-01 6.899555903866247952e-01
7.685163667036778445e-01 8.931134097474606737e-01 8.136653918314331602e-01 7.863166102756787845e-01 8.580706730641782798e-01 7.222222222222222099e-01 6.119281045751633341e-01 5.928289554815637796e-01 7.851293103448275801e-01
8.320895843554453331e-01 9.127760693318422991e-01 8.552496752778179223e-01 8.357413885151008248e-01 9.079076425522889515e-01 8.034722222222222543e-01 6.467320261437908835e-01 6.266185719570847024e-01 8.426920062695923974e-01
